;;NE;Start;End;X1 Average User Number ;X2 L.DLPwr.Avg;Y L.UL.Interference.Avg;X3 RA Success Rate;X4 RRC Setup Success Rate (Service);X5 TA Mean
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 12:00;14.05.2023 13:00;10,8586;44,3;-116;92,204;99,9316;0,3576
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 13:00;14.05.2023 14:00;20,3097;38,6;-116;93,5326;100;0,3828
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 14:00;14.05.2023 15:00;20,4867;39,5;-117;95,9562;100;0,3608
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 15:00;14.05.2023 16:00;16,5836;38,6;-116;94,4013;99,9671;0,372
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 16:00;14.05.2023 17:00;15,7639;40,7;-117;90,3775;100;0,3547
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 17:00;14.05.2023 18:00;10,1494;44,1;-117;97,2546;100;0,3258
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 18:00;14.05.2023 19:00;11,9944;43,6;-118;94,3424;100;0,3361
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 19:00;14.05.2023 20:00;20,185;39,5;-118;95,0562;100;0,4057
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 20:00;14.05.2023 21:00;13,769;39,1;-117;94,7204;100;0,4349
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 21:00;14.05.2023 22:00;10,2394;40,6;-118;95,676;100;0,5247
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 22:00;14.05.2023 23:00;4,8822;44,2;-118;92,1384;100;0,6814
;;44_KOS0025B_301L18_O_GDANSKA;14.05.2023 23:00;15.05.2023 00:00;4,0383;40,4;-118;95,3587;100;0,7843
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 00:00;15.05.2023 01:00;2,6897;38;-119;100;100;0,8787
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 01:00;15.05.2023 02:00;1,9542;37,8;-119;98,6139;100;0,8466
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 02:00;15.05.2023 03:00;1,8808;37,8;-119;99,5316;100;0,8462
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 03:00;15.05.2023 04:00;1,9142;37,8;-119;100;100;0,8181
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 04:00;15.05.2023 05:00;1,5471;37,8;-118;99,7748;100;0,8217
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 05:00;15.05.2023 06:00;3,8211;38,2;-118;98,5235;100;0,8175
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 06:00;15.05.2023 07:00;3,9733;38;-119;98,7805;100;0,7264
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 07:00;15.05.2023 08:00;5,3984;38,5;-118;97,6818;99,8544;0,6011
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 08:00;15.05.2023 09:00;8,0306;38,6;-118;94,2993;100;0,4351
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 09:00;15.05.2023 10:00;11,9061;38,5;-118;91,6805;100;0,4114
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 10:00;15.05.2023 11:00;11,7728;38,3;-118;94,5501;100;0,4134
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 11:00;15.05.2023 12:00;12,5867;38,4;-118;93,3064;100;0,41
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 12:00;15.05.2023 13:00;15,4428;39;-118;93,1563;100;0,3846
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 13:00;15.05.2023 14:00;16,3194;39,4;-118;91,3636;100;0,3766
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 14:00;15.05.2023 15:00;12,82;39;-118;92,6691;100;0,3455
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 15:00;15.05.2023 16:00;16,2336;39,4;-117;94,536;100;0,457
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 16:00;15.05.2023 17:00;17,045;38,9;-118;94,2944;100;0,3701
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 17:00;15.05.2023 18:00;22,1478;39,3;-118;91,9927;100;0,3243
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 18:00;15.05.2023 19:00;30,1628;39;-117;87,6944;100;0,297
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 19:00;15.05.2023 20:00;26,6086;39,5;-117;87,1503;100;0,3359
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 20:00;15.05.2023 21:00;18,642;39,4;-117;98,5845;100;0,3728
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 21:00;15.05.2023 22:00;11,9194;38,9;-117;91,6279;99,9083;0,4672
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 22:00;15.05.2023 23:00;5,1039;38,9;-117;98,0462;100;0,6448
;;44_KOS0025B_301L18_O_GDANSKA;15.05.2023 23:00;16.05.2023 00:00;3,5376;38,4;-118;94,1581;100;0,8211
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 00:00;16.05.2023 01:00;2,0264;38,8;-119;98,0583;100;0,825
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 01:00;16.05.2023 02:00;2,4885;40,4;-119;97,3214;100;0,8517
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 02:00;16.05.2023 03:00;2,312;39,6;-119;99,1329;100;0,8172
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 03:00;16.05.2023 04:00;2,4324;38,1;-119;99,446;100;0,8436
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 04:00;16.05.2023 05:00;1,9186;39,3;-119;99,0719;100;0,8109
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 05:00;16.05.2023 06:00;2,5739;39,2;-119;99,4465;100;0,7499
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 06:00;16.05.2023 07:00;2,1608;37,9;-118;99,8302;100;0,6473
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 07:00;16.05.2023 08:00;2,3688;38,1;-118;98,1851;100;0,5363
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 08:00;16.05.2023 09:00;5,6849;38,2;-118;97,3322;99,8929;0,3984
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 09:00;16.05.2023 10:00;9,6881;38,1;-118;93,2107;100;0,4091
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 10:00;16.05.2023 11:00;11,8311;38,7;-118;96,622;100;0,3928
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 11:00;16.05.2023 12:00;11,8506;38,3;-118;88,6733;100;0,4328
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 12:00;16.05.2023 13:00;11,9128;38,2;-118;96,3931;100;0,3314
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 13:00;16.05.2023 14:00;10,8483;38,4;-118;93,2357;100;0,3154
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 14:00;16.05.2023 15:00;14,7692;39,3;-117;95,0867;100;0,369
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 15:00;16.05.2023 16:00;16,7036;39,9;-117;93,3807;100;0,3931
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 16:00;16.05.2023 17:00;18,2972;39,7;-117;96,689;100;0,3667
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 17:00;16.05.2023 18:00;24,6006;39,4;-117;95,5909;100;0,3133
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 18:00;16.05.2023 19:00;23,6494;39,1;-117;96,5045;100;0,306
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 19:00;16.05.2023 20:00;24,576;39,2;-117;95,55;100;0,3173
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 20:00;16.05.2023 21:00;15,9258;39;-117;94,0981;100;0,3704
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 21:00;16.05.2023 22:00;7,1447;38,9;-118;96,2173;100;0,4349
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 22:00;16.05.2023 23:00;2,6976;39;-118;93,5374;100;0,712
;;44_KOS0025B_301L18_O_GDANSKA;16.05.2023 23:00;17.05.2023 00:00;2,0353;38,1;-118;96,4539;100;0,8006
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 00:00;09.05.2023 01:00;15,0136;40,9;-116;97,6914;100;0,9419
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 01:00;09.05.2023 02:00;15,5794;39,7;-117;97,781;100;0,9444
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 02:00;09.05.2023 03:00;21,0503;39,4;-117;97,2953;100;0,9467
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 03:00;09.05.2023 04:00;27,0047;39,3;-116;99,0718;100;1,0392
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 04:00;09.05.2023 05:00;28,0414;39,7;-116;97,6813;100;1,0297
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 05:00;09.05.2023 06:00;32,0358;39,9;-116;97,4586;99,9825;1,0065
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 06:00;09.05.2023 07:00;23,5893;40,9;-115;95,4783;100;0,9482
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 07:00;09.05.2023 08:00;24,8314;41,1;-114;93,5188;99,9576;0,9283
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 08:00;09.05.2023 09:00;28,9231;41,8;-114;95,0514;99,9616;0,9071
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 09:00;09.05.2023 10:00;34,446;42,2;-114;93,6019;100;0,8609
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 10:00;09.05.2023 11:00;31,9342;42,5;-114;92,4877;99,9657;0,8745
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 11:00;09.05.2023 12:00;34,2508;43,2;-115;93,6861;100;0,8604
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 12:00;09.05.2023 13:00;31,4278;43,5;-114;95,2884;100;0,8701
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 13:00;09.05.2023 14:00;38,7267;43,4;-114;96,7648;100;0,8681
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 14:00;09.05.2023 15:00;40,6156;43,9;-114;95,2956;99,9711;0,8537
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 15:00;09.05.2023 16:00;44,7755;44,5;-113;94,8665;100;0,8495
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 16:00;09.05.2023 17:00;37,8714;44,9;-112;96,4158;100;0,8409
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 17:00;09.05.2023 18:00;29,76;44,1;-112;91,5035;100;0,83
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 18:00;09.05.2023 19:00;34,0831;45,5;-112;93,3073;100;0,8412
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 19:00;09.05.2023 20:00;28,2425;45,2;-112;81,1697;100;0,8793
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 20:00;09.05.2023 21:00;28,2742;45,4;-112;90,7045;100;0,9457
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 21:00;09.05.2023 22:00;25,9578;45,8;-113;90,8032;100;0,9533
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 22:00;09.05.2023 23:00;18,6649;45,5;-113;91,7064;100;0,9863
;;44_KOS0025B_401L18_O_GDANSKA;09.05.2023 23:00;10.05.2023 00:00;18,5498;43,6;-114;95,976;100;0,969
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 00:00;10.05.2023 01:00;15,0761;42,1;-115;95,1148;100;0,9381
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 01:00;10.05.2023 02:00;12,8719;40,2;-116;95,1762;100;0,9822
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 02:00;10.05.2023 03:00;12,59;38,9;-116;96,5517;100;1,0059
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 03:00;10.05.2023 04:00;21,7342;38,9;-116;96,7301;100;0,9999
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 04:00;10.05.2023 05:00;31,4708;39,2;-116;96,8356;100;1,0105
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 05:00;10.05.2023 06:00;28,1878;39,7;-117;97,246;100;0,9974
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 06:00;10.05.2023 07:00;31,2183;40,5;-116;96,995;100;0,9295
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 07:00;10.05.2023 08:00;28,1417;41,3;-115;94,7517;100;0,912
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 08:00;10.05.2023 09:00;32,8569;43,4;-115;96,3502;100;0,9051
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 09:00;10.05.2023 10:00;35,9631;44;-115;97,079;99,9705;0,8595
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 10:00;10.05.2023 11:00;33,0353;43,5;-115;95,231;100;0,9025
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 11:00;10.05.2023 12:00;30,4454;44,3;-115;93,5979;100;0,881
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 12:00;10.05.2023 13:00;22,8472;45,3;-115;93,136;99,9301;0,8715
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 13:00;10.05.2023 14:00;30,5135;45,2;-115;94,6336;100;0,8672
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 14:00;10.05.2023 15:00;28,1211;45,4;-114;93,0133;99,9568;0,9016
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 15:00;10.05.2023 16:00;36,3892;45,2;-114;93,7099;99,9637;0,8743
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 16:00;10.05.2023 17:00;35,1797;44,4;-114;91,0957;99,9668;0,8665
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 17:00;10.05.2023 18:00;44,3236;45,4;-113;93,8462;99,9763;0,8351
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 18:00;10.05.2023 19:00;30,6931;44,8;-113;93,8103;100;0,8481
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 19:00;10.05.2023 20:00;26,8286;45,5;-113;94,9887;100;0,8833
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 20:00;10.05.2023 21:00;30,8792;45,6;-113;96,1299;99,9535;0,9118
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 21:00;10.05.2023 22:00;33,0286;45,7;-113;92,7793;100;0,9214
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 22:00;10.05.2023 23:00;23,0739;44,9;-114;97,0199;100;0,9742
;;44_KOS0025B_401L18_O_GDANSKA;10.05.2023 23:00;11.05.2023 00:00;22,8639;43,9;-115;97,7832;100;0,9536
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 00:00;11.05.2023 01:00;12,0578;42,8;-116;96,0443;100;0,9437
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 01:00;11.05.2023 02:00;14,0681;39,6;-117;97,9933;100;0,9844
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 02:00;11.05.2023 03:00;13,8844;39,2;-117;98,5704;100;0,9827
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 03:00;11.05.2023 04:00;12,4928;39,2;-117;98,9907;100;1,0171
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 04:00;11.05.2023 05:00;27,0622;40;-115;98,0229;100;1,0436
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 05:00;11.05.2023 06:00;27,5511;39,7;-116;97,3773;100;1,006
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 06:00;11.05.2023 07:00;28,0019;40,4;-116;96,2996;100;0,9263
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 07:00;11.05.2023 08:00;23,7039;41,2;-115;94,4817;100;0,9149
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 08:00;11.05.2023 09:00;33,6894;43,5;-115;89,0383;100;0,8787
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 09:00;11.05.2023 10:00;36,7714;43,8;-114;91,7819;100;0,866
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 10:00;11.05.2023 11:00;32,5619;44,1;-115;94,4686;100;0,8747
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 11:00;11.05.2023 12:00;33,8083;43,2;-115;94,6999;100;0,8655
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 12:00;11.05.2023 13:00;31,3491;44,3;-115;91,6729;100;0,8664
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 13:00;11.05.2023 14:00;31,6092;44,1;-115;93,4845;99,9655;0,8704
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 14:00;11.05.2023 15:00;32,2542;44,8;-115;90,3106;100;0,8778
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 15:00;11.05.2023 16:00;29,155;45,6;-114;85,651;100;0,8856
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 16:00;11.05.2023 17:00;24,3269;45;-114;91,5344;99,9436;0,8884
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 17:00;11.05.2023 18:00;44,2106;44,5;-114;94,8307;99,9754;0,8152
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 18:00;11.05.2023 19:00;34,8303;44;-114;94,8923;100;0,837
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 19:00;11.05.2023 20:00;28,3393;45,3;-113;84,2064;100;0,8818
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 20:00;11.05.2023 21:00;29,8336;44,9;-113;91,7377;100;0,9073
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 21:00;11.05.2023 22:00;27,7856;45,2;-112;91,5455;100;0,9233
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 22:00;11.05.2023 23:00;24,2047;45,7;-113;96,386;100;0,9516
;;44_KOS0025B_401L18_O_GDANSKA;11.05.2023 23:00;12.05.2023 00:00;20,3293;44,7;-114;90,8472;100;0,9785
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 00:00;12.05.2023 01:00;15,0194;44,5;-116;96,5361;100;0,9709
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 01:00;12.05.2023 02:00;11,6839;42,3;-116;98,5201;100;0,9742
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 02:00;12.05.2023 03:00;11,7828;40,4;-116;95,9811;99,9575;1,0313
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 03:00;12.05.2023 04:00;20,1383;39,8;-116;98,6393;100;1,0171
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 04:00;12.05.2023 05:00;29,3119;39,8;-116;98,5705;100;1,0235
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 05:00;12.05.2023 06:00;29,0275;40,2;-115;97,7001;100;0,9968
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 06:00;12.05.2023 07:00;15,5922;41,3;-115;97,0854;100;0,9367
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 07:00;12.05.2023 08:00;17,4962;43,2;-114;94,1981;99,9343;0,9689
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 08:00;12.05.2023 09:00;25,5754;41,9;-115;96,1975;100;0,9008
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 09:00;12.05.2023 10:00;29,1675;42,2;-115;96,3197;100;0,87
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 10:00;12.05.2023 11:00;29,4407;42,3;-115;92,2085;100;0,8635
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 11:00;12.05.2023 12:00;25,9192;42,5;-115;93,0823;100;0,8757
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 12:00;12.05.2023 13:00;33,3205;42,5;-114;94,8924;99,9665;0,8712
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 13:00;12.05.2023 14:00;29,5108;43,8;-115;94,1983;100;0,8088
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 14:00;12.05.2023 15:00;40,7591;43,6;-115;96,4873;100;0,8492
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 15:00;12.05.2023 16:00;37,3042;44,3;-115;90,855;100;0,8563
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 16:00;12.05.2023 17:00;41,6608;44,5;-114;93,0301;100;0,8371
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 17:00;12.05.2023 18:00;38,7939;44,8;-113;90,2769;100;0,8321
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 18:00;12.05.2023 19:00;41,5757;45;-113;90,7445;99,9735;0,8289
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 19:00;12.05.2023 20:00;34,6648;45,3;-113;94,1485;100;0,8538
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 20:00;12.05.2023 21:00;28,9431;45,7;-114;92,4545;100;0,9096
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 21:00;12.05.2023 22:00;25,1851;45,7;-114;91,6984;100;0,9155
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 22:00;12.05.2023 23:00;30,3171;45,5;-113;91,0073;100;0,9854
;;44_KOS0025B_401L18_O_GDANSKA;12.05.2023 23:00;13.05.2023 00:00;25,8105;44,6;-115;89,2259;100;0,9214
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 00:00;13.05.2023 01:00;20,1464;42,1;-117;93,2025;100;0,9456
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 01:00;13.05.2023 02:00;14,1186;40,1;-116;92,6876;100;0,9482
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 02:00;13.05.2023 03:00;13,0964;38,8;-117;94,4368;100;0,9368
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 03:00;13.05.2023 04:00;18,4518;39;-117;96,11;100;0,9718
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 04:00;13.05.2023 05:00;26,4317;38,7;-117;96,9741;100;0,9842
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 05:00;13.05.2023 06:00;26,2873;39,1;-117;96,2216;100;0,9682
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 06:00;13.05.2023 07:00;22,5039;40,4;-115;95,9109;100;0,953
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 07:00;13.05.2023 08:00;19,5247;41,4;-115;93,3333;100;0,9393
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 08:00;13.05.2023 09:00;27,5553;42,9;-115;95,2643;100;0,9337
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 09:00;13.05.2023 10:00;27,0742;45,1;-114;91,8845;100;0,9129
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 10:00;13.05.2023 11:00;35,37;45,2;-114;90,5786;100;0,8674
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 11:00;13.05.2023 12:00;37,7139;45,6;-114;95,181;99,9733;0,8351
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 12:00;13.05.2023 13:00;39,2939;45,7;-113;92,2338;99,9719;0,8337
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 13:00;13.05.2023 14:00;35,1606;45,7;-113;96,0017;100;0,8458
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 14:00;13.05.2023 15:00;29,0222;45,3;-113;92,312;100;0,8836
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 15:00;13.05.2023 16:00;32,0691;45,3;-114;88,7369;100;0,8285
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 16:00;13.05.2023 17:00;39,3331;45,1;-113;90,7692;100;0,822
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 17:00;13.05.2023 18:00;55,6468;45,7;-113;95,6126;100;0,7464
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 18:00;13.05.2023 19:00;80,0994;45,1;-114;95,5609;100;0,6606
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 19:00;13.05.2023 20:00;78,484;45,6;-114;97,5977;99,9892;0,6374
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 20:00;13.05.2023 21:00;71,3345;45,4;-115;96,5682;100;0,6396
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 21:00;13.05.2023 22:00;61,9631;45,7;-114;96,298;100;0,6518
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 22:00;13.05.2023 23:00;56,1058;45,6;-113;95,5184;100;0,676
;;44_KOS0025B_401L18_O_GDANSKA;13.05.2023 23:00;14.05.2023 00:00;21,015;45,5;-113;95,2278;99,918;0,9112
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 00:00;14.05.2023 01:00;13,4819;45,3;-114;92,8697;100;0,9376
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 01:00;14.05.2023 02:00;17,1669;40,4;-114;97,512;100;0,9549
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 02:00;14.05.2023 03:00;18,7367;39,2;-115;98,008;100;0,9409
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 03:00;14.05.2023 04:00;16,1647;39,2;-116;98,6217;100;0,9499
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 04:00;14.05.2023 05:00;29,6842;39,6;-114;97,7993;100;0,972
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 05:00;14.05.2023 06:00;28,4414;39,6;-115;98,652;100;1,0053
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 06:00;14.05.2023 07:00;22,2525;40,7;-116;97,5733;100;0,9385
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 07:00;14.05.2023 08:00;23,7362;41,2;-114;94,6239;100;0,9105
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 08:00;14.05.2023 09:00;39,3059;43,8;-113;97,2729;100;0,8768
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 09:00;14.05.2023 10:00;57,6742;44,1;-113;98,1416;99,9854;0,8221
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 10:00;14.05.2023 11:00;65,0756;44,5;-113;97,9044;99,9892;0,8041
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 11:00;14.05.2023 12:00;57,0689;44,8;-112;95,5544;99,9841;0,8122
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 12:00;14.05.2023 13:00;57,9181;44,5;-112;93,7494;99,9849;0,8197
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 13:00;14.05.2023 14:00;47,9103;43,7;-113;92,5717;100;0,8085
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 14:00;14.05.2023 15:00;31,4169;42,8;-113;87,6488;100;0,8667
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 15:00;14.05.2023 16:00;42,5164;43,8;-113;94,1367;100;0,8465
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 16:00;14.05.2023 17:00;33,8064;44,7;-114;88,9292;100;0,874
;;44_KOS0025B_401L18_O_GDANSKA;14.05.2023 17:00;14.05.2023 18:00;33,2203;45,6;-114;90,1644;99,9581;0,8875
